author,comment,likes,published_at
@lafatash,Reformasi   DPR RI  adalah memangkas  jumlah Anggota dengan merubah aturan  yang selama ini setiap kursi DPR  dibandrol  dengan perolehan suara  dilipat dua kali agar uang rakyat bisa dihemat untuk membayar gaji mereka dan hilangkan tunjangan pensiunnya.,0,2025-09-02T14:13:32Z
@Suhendi-bm9fk,Rakyat udh demo baru dah pada di bahas mangkenya pemerintah jangan mikirin perut sendiri pikirin perut rakyat,0,2025-09-02T14:06:32Z
@ariasmade8384,"UU perampasan aset terlalu lama 1 th, keburu masuk angin.  Di sahkan dlm waktu 1 minggu, langs  APBN Naik drastis dlm waktu  1 mgg",0,2025-09-02T14:06:27Z
@Reza-d9n9h,"Klw tdk d pecat, cm mnt maaf, bisa GK kita jg GK usah byr pajak dn minta maaf jg, sipp adil klw bgini kan",0,2025-09-02T14:03:15Z
@Reza-d9n9h,"D tunggu tahun ini harus terealisasi ,jgn cm mnjd peredam, hati hati klw peredam hancur bisa lebih duarr lg brikutnya,",0,2025-09-02T14:01:06Z
@lifebutterfly2035,"Sebenarnya beban negara itu DPR, MPR, DPRD hanya untuk menggaji tikus 390,67 T belum termasuk konsumsi rapat dan korupsi. Seandainya mereka bubar negara bisa membayar utang dan rakyat bebas pajak",0,2025-09-02T13:56:53Z
@UdinBolo-q6z,Demokrasi harus Indonesia harus di perbaiki  kpu pawaslu tidak boleh lagi ada politik uang suap dll sistem pemilih harus bersih tegas terhadap calon pemimpin dan wakil rakyat,0,2025-09-02T13:53:32Z
@sevdatserisu,Salsa ini siapa sih? Sok Jago dan ngaco. Lu pulang ke Indonesia dulu baru banyak ngomong. jangan mengeram di kamar baru sok analisis dan merasa paling benar. Memalukan.,0,2025-09-02T13:53:30Z
@EgilGiano-vp5ju,Dewan orang bisa mengaji pasti hatinya dewasa,0,2025-09-02T13:52:59Z
@ramosvorosilovpurba4706,DPR belum merespon tuntutan,0,2025-09-02T13:52:37Z
@KingMasterGD193,Ketua DPR Seharusnya diundang untuk diskusi terbuka di media,0,2025-09-02T13:51:07Z
@memetwasiatmake5476,Hidup PDIP 😅😅😅,0,2025-09-02T13:50:38Z
@EgilGiano-vp5ju,Anak kalau orang tuanya baik anak pasti baik,0,2025-09-02T13:48:35Z
@AdoenJP,Kalau korban mati yg dilakukan oleh pendemo sangsinya apa?? Kalau bangunan dn kendaraan pribadi yg dirusak pendemo mau tuntut dmn?,0,2025-09-02T13:42:12Z
@ganti_acc,Sah kan uu perampasan aset koruptor,0,2025-09-02T13:39:52Z
@Pengabdi_SETAN_MuLyono,PLUS COPOT FAFAFUFU🤪 NGE-FLY,0,2025-09-02T13:39:50Z
@jhony196,"DPR jadi ajang lobi2 partai2 dengan pemerintah,rakyat bayar pajak untuk menggaji pemerintah dan DPR,rakyat menjerit dengan keadaan ekonomi ini,UU hanya dibuat untuk kepentingan sekelompok orang saja tidak mewakili rakyat,baik buruh,swasta,tani dan asn,UU banyak yg mangkrak di pembahasan DPR.",0,2025-09-02T13:39:32Z
@mbakiffaah,"Puan Maharani dkk.harus cepat ambil langkah,jgn cuma duduk saja",0,2025-09-02T13:37:54Z
@kepobangetlu25,"1. Hukum mati koruptor/seumur hidup tanpa amnesti/abolisi.
2. Perampasan aset koruptor tanpa ampun dr DPR - pemerintahan pusat sampai daerah.
3. Hapuskan rangkap jabatan pejabat dan tunjangan DPR - pemerintah pusat sampai daerah.
4. Hapuskan pajak2 yang tidak masuk akal.",0,2025-09-02T13:37:06Z
@Pinky-e7p6t,"Rakyat ingin revolusi DPR dan UU perampasan aset segera disahkan,srimulyani pecat jadi mentri keuangan",0,2025-09-02T13:36:54Z
@VickySyah-p4j,Pembelokan tujuan awal mahasiswa oleh partai buruh,0,2025-09-02T13:36:06Z
@RusdyBoy-k7w,Kalau bukan ula DPR dan pejabat  kurupsi  dagan omon omon  besr   tak ada rakyat  yang turun kejalan jdi kenapa ada yg di tahan  pendemo   polisi UU nya jelas  Aman kan pendemo bukan di bubar kan  sebelum ada janka waktu n nya,0,2025-09-02T13:31:14Z
@RusdyBoy-k7w,Kalau bukan ula DPR dan pejabat  kurupsi  dagan omon omon  besr   tak ada rakyat  yang turun kejalan jdi kenapa ada yg di tahan  pendemo,0,2025-09-02T13:31:14Z
@RusdyBoy-k7w,Kalau bukan ula DPR dan pejabat  kurupsi  dagan omon omon  besr   tak ada rakyat  yang turun kejalan jdi kenapa ada yg di tahan  pendemo,0,2025-09-02T13:31:14Z
@soeharto-ii3ug,RAKYAT BUTUH BUKTI BUKAN JANJI JANJI TONK KUOSONG BUANGSAT,0,2025-09-02T13:28:08Z
@nistam52,Pemerintah harus tegas,0,2025-09-02T13:27:56Z
@HendarSuhendar-f5y,Partai 2 perkecil itupun  makan biaya yg besar,0,2025-09-02T13:27:22Z
@HendarSuhendar-f5y,❤,0,2025-09-02T13:25:15Z
@rizqiaditiawarman,REFORMASI 🦾,0,2025-09-02T13:22:49Z
@afrizalafrizal5230,Hukum mati koruptor sebagai UUD ancaman,0,2025-09-02T13:20:57Z
@RusdyBoy-k7w,Kalau bukan ula DPR dan pejabat  kurupsi  dagan omon omon  besr   tak ada rakyat  yang turun kejalan jdi kenapa ada yg di tahan  pendemo,0,2025-09-02T13:18:30Z
@RusdyBoy-k7w,Kalau bukan ula DPR dan pejabat  kurupsi  dagan omon omon  besr   tak ada rakyat  yang turun kejalan jdi kenapa ada yg di tahan  pendemo,0,2025-09-02T13:18:10Z
@anitahermawati9736,Maju terus pejuang rakyat kecil !!,0,2025-09-02T13:17:13Z
@AlexPcc-m3f,OKE GAS OKE GAS,0,2025-09-02T13:12:33Z
@bangedi-wx4wx,"UU PERAMPASAN aset dan hukuman MATI para koruptor. 

DPR yg bersalah segera PECAT bukan di non aktifkan",0,2025-09-02T13:09:36Z
@usamahaqsa8148,Mbak salsa calon ketua dpr tahun 2026?,0,2025-09-02T13:06:40Z
@maswahyuky3782,Hukum mati koruptor di atas 5 milyar,0,2025-09-02T13:03:50Z
@MazGiell,Kompastv tetep suarakan kebenaran salah satu media yang masih bisa kami percayai tetap semangat kami doakan krunya sehat selalu😊😊😊,0,2025-09-02T13:00:09Z
@PakYayat-d2t,Ekonomi masyarat utamakan,0,2025-09-02T12:59:14Z
@tanahairbeta5441,Srimul harus di pecat,0,2025-09-02T12:58:16Z
@PakYayat-d2t,Kerja keras benas,0,2025-09-02T12:56:15Z
@BerkahAbadi-x2h,KALO MEMANG CINTA RAKYAT INDONESIA SEBAIKNYA PUAN MAHARANI MENGUNDURKAN DIRI,1,2025-09-02T12:55:17Z
@BerkahAbadi-x2h,"😮  DALANG KERUSUHAN NYA ADALAH PUAN MAHARANI SELAKU KETUA DPR RI, DIIA TIDAK BISA BEKERJA 
, PUAN MAHARANI KERJA NYA CUMA MENAIKAN TUNJANGAN DPR

RAKYAT HARUS MENYERANG PUAN MAHARANI",1,2025-09-02T12:54:05Z
@murdiyahmurdiyah4085,Harus ditepati janji sama rakyat kecil bro 😂😂,0,2025-09-02T12:53:55Z
@bennomasael_0472,Kawal 17+8🔥🔥🔥🔥🔥🔥,1,2025-09-02T12:53:43Z
@waywaywayway5676,Mungkin nunggu digeruduk rakyat lagy baru disahkan ruu,0,2025-09-02T12:52:48Z
@Desteti.D,Terimakasih Salsa,0,2025-09-02T12:47:44Z
@meishaazalia9159,Terimakasih para influecer pejuang demokrasi,0,2025-09-02T12:47:12Z
@firmanreds7968,Terima kasih kompas. Cuma kompas media yang terus mendukung perjuangan rakyat,0,2025-09-02T12:43:42Z
@Anakebuwiji,Bener bangat sekarang itu sudah jaman digital sudah tidak ada rakyat indonesia yg  bodoh di negara indonesia,0,2025-09-02T12:43:32Z
@SahrunSawal-h1e,UUD PERAMPASAN ASET ITU TUBTUTAN PERTAMA BOS,0,2025-09-02T12:42:00Z
@NurulElpiana,Puan sebenarnya bisa kerja gak sih,0,2025-09-02T12:38:08Z
@SumiatiSumiati-t9q3b,Sahkan RUU perampasan aset secepatnya,0,2025-09-02T12:36:51Z
@ardiyansahyan8054,"Pejabat harus hati2 hati atas tingkah laku , ucapan dan perbuatan,,, sbb rakyat sedang tidak baik2 saja 🙏🙏🙏",0,2025-09-02T12:36:26Z
@naynaychannel88,Padahalah kabulkan 1 saja itu perampasan aset koruptor sy yakin tuntunan2 lainya selesai semua,0,2025-09-02T12:35:28Z
@WiraDharma-q5o,"Mampus lu DPR/Pemerintah, sudah bertahun-tahun rakyat bersabar. Sekarang sudah gak butuh sabar lagi,,,,",0,2025-09-02T12:33:37Z
@BranjangKeren,DPR dan pejabat hrs siap ngapdi sama rakyat.rakyat atasanmu,0,2025-09-02T12:33:14Z
@rembezdarm211,"Pantang mundur melawan ketidakadilan, insyallah syahid !!",0,2025-09-02T12:31:01Z
@fftessa1855,Rakyat nunggu putusan yg suda di kasi waktu .sita aset koruptor semua ygterlibat rakyat seluru Indonesia panto terus perkembangan .tuntutan  rakyat  di terima dengan baik dan adil,1,2025-09-02T12:29:56Z
@jza8708,Polisi harus paham,0,2025-09-02T12:28:59Z
@Rakyat.Indonesia123,Sahkan UU Perampasan Aset Koruptor,0,2025-09-02T12:28:33Z
@yeheskiel5347,Demo aja ke rumah rumah DPR.,0,2025-09-02T12:27:51Z
@rdsa7854,rakyat nak beli beras pun susah,0,2025-09-02T12:26:56Z
@aguspikal4694,SERIUS nanya ini salsa siapa ya??trs kira² dia nuntut karena apa?trs kok bisa viral mulu ya?sorry mgkin kurang tau,0,2025-09-02T12:25:44Z
@rendybagusaditya4210,Seharusnya ada poin batas usia  untuk menjadi anggota dpr dan cukup 2 periode untuk menjadi anggota dpr,0,2025-09-02T12:25:40Z
@aguspikal4694,SERIUS nanya ini salsa siapa ya??trs kira² dia nuntut karena apa?trs kok bisa viral mulu ya?sorry mgkin kurang tau,0,2025-09-02T12:25:40Z
@Turkey3-s2m,Iyalah reformasi. Jelas bgt DPR korup sedunia. Tertipkan segera,0,2025-09-02T12:25:17Z
@GanjarPratama-d1g,DPRD beban negara bubar rakyat makmur titik,0,2025-09-02T12:23:13Z
@lialidiawati6799,"klw smua tuntutan Rakyat d sah kn pemerintah,saya yakin Negara indonesia auto sejahtera TDK ada lgi ny kesenjangan,TDK ada gep Antra pmerinthn dn Rakyat",0,2025-09-02T12:22:26Z
@HidayatiChristen,🛰🛰🛰🛰🛰🛰🛰🛰🔥🔥🔥🔥🔥🔥🔥🔥👁👁👁👁👁👁👁🦻🦻🦻🦻🦻🦻🦻🔥🔥🔥🔥🔥🔥,0,2025-09-02T12:22:07Z
@HidayatiChristen,🛰🛰🛰🛰🛰🛰🛰🛰🔥🔥🔥🔥🔥🔥🔥🔥👁👁👁👁👁👁👁🦻🦻🦻🦻🦻🦻🔥🔥🔥🔥🔥,0,2025-09-02T12:21:50Z
@masudinpurwajaya3418,Jangan bikin gaduh mba kalo anda tidak suka tunggu 5 tahun,0,2025-09-02T12:20:24Z
@SalakunNajiah,pimpinan parpol harus d usut aliran dana yg masuk.berapa gaji per bulan,0,2025-09-02T12:19:00Z
@RetaRei,"Suda ada korban dara mengalir di jalanan itu korban polisi pangkatnya renda dan rakyat sipil , hanya saja di bungkam medianya, padahal suda bayak korban 
Ini komentar saya, pertumpahan darah akan terjadi polisi' garda depan dan rakyat sipil itu, kasihan orang tua menitipkan anaknya untuk apdi negara bukan seperti ini harapan mereka karena hanya ulah elit politik, elit politik juga manusia pasti akan mati, Hanya saja tidak punya hati nurani 
Sahkan RUU perampasan aset secepatnya, yang daranya mengalir di jalanan suda pasti polisi garda depan dan rakyat sipil itu. Polisi korban, itu juga polisi berpangkat rendah itu dan rakyat sipil jadi korban, yang jadi korban polisi garda depan dan rakyat sipil, apakah parah bajingan pemerintahan harus kayak gini baru mereka dengar aspirasi masyarakat luas, bajingan benar' pemerintahan kita, situasi Uda genting Masi sajh bungkam, apakah kalian mau lihat pertumpahan darah polisi dan masyarakat sipil ko. Atau kalian Masi ingin untuk berjaya Dengan hasil korup kalian itu yang hasil pajak jutaan rakyat Indonesia?? Pemerintahan harus Ambil langkah tindakan cepat sekarang",0,2025-09-02T12:16:31Z
@shang-c1i,Kok gk ada pemecatan eko dkk,0,2025-09-02T12:16:25Z
@Woadel,"Awas di fitnah PBB wui, hancur lebur negara kita klo fitnah sampe, negara tetangga para pengikut negara barat semua mereka dari dulu cari cari masalah ke negara kita, waspadalah wahai anak muda",1,2025-09-02T12:12:40Z
@imammustofaguplackangler256,isilop yg terluka dinaikkan pangkatnya. rakyat yg terluka dinaikkan upetinya.,0,2025-09-02T12:12:33Z
@yayasaa5230,"Pemerintah keterlaluan
Kalau Rakyat tidak ada. Terus kalian siapa",0,2025-09-02T12:11:33Z
@Rizkyairhitam-j7f,Segera perampasan aset,0,2025-09-02T12:11:07Z
@Zulkarnain-jq8fy,Sumber masalah bangsa yg terjadi sekarang ini adalah murni datang dari kebijakan DPR yg tdk pro rakyat. Mikiiiiir anggota DPR.,0,2025-09-02T12:09:13Z
@desygabriel09,Negara ini dipimpin sama boomers otak nol jadinya begini,0,2025-09-02T12:08:59Z
@dikdiksenja5575,INI YG  PRNTING TDK ADA DI TULIS DI ATAS YAITU: TEGAKAN HUKUM YG BERKEADILAN DAN HUKUM.MATI BAGI KORUPTOR !!!,0,2025-09-02T12:08:47Z
@toniputrasentosa1675,Hati hati provokator,1,2025-09-02T12:08:03Z
@asnamoasnamo9569,Memang DPR  mahluk rakus  tamak serakah  nemang wajib bubar  tak ber manfaat  sampah negara,0,2025-09-02T12:07:41Z
@bapaksuparto2023,Betol mbak❤josss semangat,0,2025-09-02T12:07:32Z
@shadowninjaz27,Kawal terus tuntutan ini harus segera dipenuhi!!!,0,2025-09-02T12:05:25Z
@Gazah_Palsu_M2733,"Prabowo denang menerina data oaksu dari Menkeu dan penasehat ekonominya? 
Ini dia jika militerkurang msmpu menganalisa.
Rusak dari Muliono, kini omon omon melanjutkan.",0,2025-09-02T12:04:08Z
@asmansmith7067,omon omon,0,2025-09-02T12:00:20Z
@Denderender,ini perempuan yg harus kita dukung memang mtp slm dari Maluku sht sllu,0,2025-09-02T11:59:28Z
@udinsejagad8885,"Jangan cuma DPR, tapi semua lembaga Trias Politica 😊",0,2025-09-02T11:58:26Z
@RisingRising-x5r,Reformasi besar2an di DPR.,0,2025-09-02T11:53:39Z
@lienchannel_enk,9.Makzulkan wapres,0,2025-09-02T11:51:55Z
@WarurejaTegal,"Kata Krisdayanti  angota DPR 
Gaji nya. Satu bulan  hampir 2 milyar  makanya rakyat  Indonesia sudah muak sama DPR  dan bubar",0,2025-09-02T11:51:54Z
@iswantoiwaka1533,❤,0,2025-09-02T11:48:43Z
@NARASIGEPREK,KAWAL 17+8,0,2025-09-02T11:48:33Z
@AdePardi,Ayo kita bersatu turunkan gajih dpr samakan gajih UMR stop BKIN partai,0,2025-09-02T11:47:00Z
@CandraSoen,ALANGKAH INDAHNYA KLO MBA SALSA MEMBERIKAN LANGSUNG ATAU KETEMU LANGSUNG DENGAN PEMANGKU KEBIJAKAN TIDAK HANYA LEWAT SOSMED KARENA LEWAT SOSMED BISA DIEDIT. SEMANGAT MBA SALSA.,0,2025-09-02T11:45:50Z
@RestyRestyamanda,Inilah kalau negara gampang sekali mengijinkan pendirian partai dan partai terlalu banyak jadi semrawut,0,2025-09-02T11:45:45Z
@RachmanHidayat-l2g,"𝒕𝒂𝒎𝒃𝒂𝒉 𝒔𝒂𝒕𝒖 𝒍𝒂𝒈𝒊 ""𝑯𝑼𝑲𝑼𝑴 𝑴𝑨𝑻𝑰 𝑼𝑵𝑻𝑼𝑲 𝒀𝑨𝑵𝑮 𝑲𝑶𝑹𝑼𝑷𝑺𝑰 """,0,2025-09-02T11:45:31Z
@febriarrd6511,mari kawal terus 17 +8 tuntutan rakyattt!!!!,0,2025-09-02T11:45:24Z
@gambarcoretan8680,Awasi DPR !,0,2025-09-02T11:44:53Z
@Matahari7153,Mantap mbak Salsa❤❤❤,0,2025-09-02T11:42:44Z
@IndraRendra-k5i,17+8=Kebangkitan Indonesia,0,2025-09-02T11:42:13Z
@AgusSupriatna-g7k,Dpr jangan main 2 sama rakyat bukan rakyat jaman dahulu,0,2025-09-02T11:42:08Z
@RohimahTjehs,"MOHON  GURU  GURU  SENIOR  IMPASSING DI KEMENAG DAN  DIKNAS  DI  ANGKAT  JADI  PNS,,, APALAGI YG  SDH  50 TH, SUDAH  WAKTUNYA  JADI  PNS,,  JGN. DI  DZOLIMI  .DAN  JGN  DI  PERSULIT,,",1,2025-09-02T11:40:38Z
@AdeirmaSuryani-cd6fj,"DPR 
DEWAN PEJABAT RAKUS",0,2025-09-02T11:40:22Z
@Bundah1234Bunda,Bismillah ada kita sama bersatu salinkita menjaga Nagara lndonesia 🙏☝️,0,2025-09-02T11:40:06Z
@EddiMawardi,Rakyat Setuju 17+8 👍,0,2025-09-02T11:38:43Z
@suhanwage-dz2qm,Dpr pemerintah harus mengabulkan kalau tidak di kabulkan pasti demuntran lebih parah dari sekarang ini,0,2025-09-02T11:38:26Z
@Omepro77,👍,0,2025-09-02T11:38:08Z
@maryanto952,"Enk btul, ckup minta mf,, lgu lma slh trus minta mf,, skr dh bukn jman,ny lgi",0,2025-09-02T11:38:07Z
@nmy318,"""Sorry doesn't help""",0,2025-09-02T11:37:57Z
@AdeirmaSuryani-cd6fj,"DPR 
DEWAN PENGHIANAT RAKYAT",0,2025-09-02T11:37:53Z
@pandoraharvent,"Mudah-mudahan tuntutan ini SEGERA terwujud. Kawal dan terus ingatkan mereka, kita punya HAK menyuarakan dan kewajiban memperjuangkan masa depan yang lebih baik.",1,2025-09-02T11:37:24Z
@BudiPurwanto-k8q,Klu ga di kabulkan demo terus tiap hari,0,2025-09-02T11:36:29Z
@dwipurnomo8405,DPR bisa Keja gak ! Kalau gabisa mundur gausah kebanyakan Derama,0,2025-09-02T11:36:18Z
@paryono324,Jangan sampai terjadi lagi kemarahan rakyat,0,2025-09-02T11:36:00Z
@NurRovik-n7k,"Kritik senjata kemajuan negara,kritik membangun penting digaungkan",0,2025-09-02T11:35:45Z
@nnuzwar,"Ada yg perlu dilengkapi :

Tuntutan pengusutan yg tuntas bukan cuma untuk kasus Affan. Semua korban mati keluarganya berhak dpt keadilan.

Mereka yg dilepaskan hanya yg terbukti pendemo murni, bukan provokator, penjarah dan pelaku anarkis. Untuk mereka hrs trs lsg dipidana.",2,2025-09-02T11:35:09Z
@AdeirmaSuryani-cd6fj,"DPR
DEWAN PEMERAS RAKYAT",0,2025-09-02T11:35:04Z
@artaarta6921,Setuju,0,2025-09-02T11:32:27Z
@andreperanginangin4889,"Menyala terus mbak Salsa, seluruh Rakyat Indonesia bersamamu. Terutama tuntut terus agar segera di Sahkan UU Perampasan aset dan Hapuskan semua tunjangan DPR",0,2025-09-02T11:32:14Z
@sriwahono392,Mantap saya dh bosan melihat oknum disemua pemerintahan yang korup,0,2025-09-02T11:31:38Z
@geeryhandhika3057,"Kalau pemerintah tidak sanggup melaksanakan amanah rakyat yang disampaikan, maka mundur atau lengser secara kesadaran diri tahu diri tahu malu tahu etika sukarela.
KENAPA?
KARENA KEDAULATAN BERADA DI TANGAN RAKYAT. TIAP INDIVIDU PEMERINTAH SEKALIPUN OLIGARKI TIDAK BERHAK MELAMPAUI KEDAULATAN RAKYAT.

KEDUA,
KARENA SANGAT SANGAT TERLALU BANYAK ANAK-ANAK BANGSA KITA YANG MEMILIKI POTENSI NYALI REKAM JEJAK JAUH JAUH MELAMPAUI TIAP OLIGARKI PEMEGANG JABATAN PUBLIK.

Trust is earned.
Not given.",0,2025-09-03T02:58:17Z
@MIALHudaKhomsunMaarif,"kenapa hanya guru yang masuk tuntutan 17+8? guru sudah dapat tunjangan dari pemerintah tinggal disesuaikan saja, sedangkan operator satuan pendidikan? mengurus data siang malam, gaji sama minimnya dengan honorer, tunjangan insentif tidak terjaring karena cuma buat pendidik apalagi masuk sertifikasi. Seharusnya mereka yang bekerja di dunia pendidikan dijamin haknya untuk dapat memenuhi kebutuhan untuk hidup, elemen di satuan pendidikan bukan hanya guru",0,2025-09-03T02:48:49Z
@mbilar826,Kawal 17+8 allahu akbar merdeka,0,2025-09-03T02:47:08Z
@TienSol-j4n,Darurat korupsi di Indonesia..hukum mati/minimal seumur hidup.,0,2025-09-03T02:17:38Z
@x-drive6586,Berlakukan Hukuman Mati bagi Koruptor kok gak ada di draft tuntutan 17 + 8 itu ya...? Padahal itu yang bisa bikin Koruptor keder selain RUU Perampasan Aset bagi Koruptor...,0,2025-09-03T00:45:39Z
@HeruSasono-t3n,"Terus aja ditambahkan dari 17 + 8 +? Coba ringkas lagi.. apa inti tuntutan rakyat?

Tarik TNI? Setuju... Tetapi pahami juga Ini strategi pembuat makar dengan melemahkan dulu POLRI dan dalam kekosongan penegak hukum TNI tidak boleh turun. Sehingga Lembaga Pemerintah dan DPR bisa dikuasai dengan mudah...",0,2025-09-02T23:55:46Z
@Rizky...,kok bisa mereka semua post samaan ya??  🫢🫢🫢,1,2025-09-02T23:50:57Z
@AgusSetiawan-hc1wq,kalau tidak terpenuhi jangka pendeknya sepertinya ganti presiden akhirnya,0,2025-09-02T23:21:50Z
@wiwinhandayani5020,"tuntutannya kebanyakan narasi dan kacangan,gak menyentuh masalah yg sesungguhnya.ibaratnya tuntutannya cm menyentuh kulit tp gak memperbaiki urat2 yg rusak",0,2025-09-02T23:07:20Z
@giyantoicasolar5216,"Tuntutan Rakyat :
1. Sahkan RUU Perampasan Aset Koruptor
- Sita Harta Koruptor Tanpa Harus Menunggu Ingkrah / Putusan Pengadilan untuk menghindari Pengalihan harta
- Hukum Seumur Hidup atau Hukum mati koruptor

2. Turunkan Harga
-  Harga Harga Kebutuhan Pokok dan sekunder harus bisa terjangkau oleh lapisan rakyat paling bawah
- Turunkan Inflansi

3. Buka Lapangan Pekerjaan 
- Ciptakan lapangan pekerjaan untuk takyat bisa melalui program kerja padat karya

4. Reformasi Instansi Pemerintahan
- Perbaiki sistem birokrasi
- potong generasi dan larangan nepotisme
- Laporkan kinerja instansi pemerintahan secara transparan",1,2025-09-02T21:31:01Z
@TheJBandNusantara,"17+8 Rakyat tuntutan itu bagus semuanya Setuju. 
Tapi yang lebih harus di utamakan sahkan UUD perampasan aset.",0,2025-09-02T19:22:56Z
@darksystem-o2q,"Putuskan dengan tegas & cepat, masih banyak PR yang harus dibenahi, contoh: proyek ambisius yang membebani bangsa ini (whoosh, IKN, dan hutang lainnya)",0,2025-09-02T19:02:01Z
@SamboSambi-qd7rm,17+++th,0,2025-09-02T18:23:32Z
@EdiRochman,Knp reformasi total kepolisian ga ad 😂😂😂,0,2025-09-02T18:17:46Z
@doctorstrange888,"BODO AMAT PEMERINTAH CUMA OMON-OMON TDAK CINTA DAN PRO RAKYAT. SEMUA DIPAJAKIN DIBEBANKAN MENYEKEK RAKYAT KITA DITINDAS, DIZOLIMI, SENGSARA KELAPARAN DAN MATI. DPR MENARI DIATAS PENDERITAAN RAKYAT, PARA MENTRI MEMBUAT KEBIJAKAN YG MEMBUNUH RAKYAT. PEMERINTAH LEBIH MENYAYANGI PEJABAT, KONGLOMERAT DAN KORUPTOR. TIDAK ADA HARAPAN HIDUP DI NEGRI INI😑😑😑😑😑😑rakyat dianggap bodoh dann miskin😑😑😑😑😑😑SATU KATA REVOLUSI BUBARKAN PEMERINTAH 2 MATAHARI",0,2025-09-02T18:09:32Z
@Agoenks71,"dari 17 + 8 tuntutan.. kok ga ada tuntutan Pemakzulan wapres yang cacat konstitusi... aneh ??.
dari element rakyat mana yang bikin tuntutan 17 + 8 itu ?.. kenapa ga ada 1 pun dari tuntutan itu yang nyenggol Kartel solo ?? ada apa ini ?",0,2025-09-02T17:58:13Z
@anggaardian4220,"17+8 =25
Demo pertama tgl 25
Terjadi di tahun 2025
17 tgl kemerdekaan
08 bulan kemerdekaan
20+25= 45
2045 visi indonesia emas",0,2025-09-02T17:56:37Z
@ResaIsbiantoro,"Reformasi dan perkuat independensi lembaga KPK agar tidak mudah ditunggangi kelompok manapun!!!! 

karena UU perampasan aset akan tumpul jika KPK nya sendiri masih bisa ditunggangi oknum yang berkepentingan,",0,2025-09-02T16:22:54Z
@reversedown,😞😞😞Influencer. Kirain saya mahasiswa. Pantesan dangkal tuntutannya. Tidak menyentuh hal yg fundamental. Tidak ada usulan potong generasi birokrat ya ? Supaya budaya korupsi dan kkn di birokrasi bisa kita berantas ? Tidak ada hukuman mati terhadap koruptor seperti di awal pemerintahan China supaya memberikan effect jera yg efektif ?,0,2025-09-02T16:22:06Z
@yulvianarnaldi9795,Kaji ulang program MBG dan IKN gak ada kah? Ini sunber masalah yang membuat APBN defisit parah dan pajak naik gila2an. Atau saya yang terlewat?,0,2025-09-02T15:52:51Z
@itouzhu7386,"Kawal terus tuntutan 17+8.
Bersatu kita bisa, saling melindungi saudara kita sesama rakyat Indonesia.
Hati hati provokator, mereka sedang mencari kambing hitam, mari bersatu jangan sampai di adu domba oleh kepentingan"" kelompok lain.
Apapun agamamu sukumu kita satu rakyat Indonesia.",0,2025-09-02T15:38:08Z
@kayswork62,"KALO BIASA2 SJ SPT KEMARIN2 GAK ADA ITU INDONESIA EMAS. MINTA MAAF, NANGIS, JOGET2, AKAN EVALUASI, TAMPUNG ASPIRASI...CUMA GITU2 AJ ISINYA DPR.KERJA GK ADA. KASIHAN PRESIDENNYA...DIKIBULIN BOCIL2 DPR.",0,2025-09-02T15:21:44Z
@mbahMu-iki,"sy kurang spakat dgn point 12--14, terutama dlm konteks *pengamanan utk kejaksaan,* kalo itu jg dianggap urusan sipil. soalnya masih diperlukan. kalo pengamanannya polisi malah ngrecoki / intervensi. itu terkait jg pont 6 dlm target 1 tahunnya, kecuali kalo polri mmg udah bersih. sudah  jadi rahasia umum kalo banyak oknum polri mendekengi bebagai kejahatan. blm tentu 1 tahun bersih2 polri kelar. meskipun TNI jg gak 100% bersih, tp masih jauh lebih mendingan & lebih dipercaya masyarakat.",0,2025-09-02T13:26:43Z
@kakablee,Uda lu pada diem jngn komen namba²in segala. FOKUS KE 17+8,0,2025-09-02T10:52:43Z
@EdiSuwandi-p6l,"Banyak banyak amat tuntutannya, lahirnya Tritura dalam kondisi lebih kacau dibandingkan saat ini",0,2025-09-02T09:51:58Z
@pandie26,"9. Hukuman mati bagi koruptor 
(korupsi dalam bentuk apapun di atas 100 juta penjara minimal 15 tahun, di atas 500 juta penjara minimal se umur hidup, di atas 1 milyar wajib hukuman mati)",11,2025-09-02T09:17:39Z
@didiss8555,uppppp gannnn,0,2025-09-02T08:17:08Z
@afcs-h7q,"gak peduli!
walaupun langit runtuh:
dpr jaya 
tunjangan dpr milyaran harga mati.",0,2025-09-02T08:11:55Z
@l_z1478,Best dah bro sis 17+8 !,0,2025-09-02T08:02:57Z
@muhammadhasan9719,"Kenapa ga ada Tuntutan : Penuntasan Pelanggaran HAM : Kanjuruhan, Kematian 700 KPPS, KM50, dll...",0,2025-09-02T06:56:25Z
@brunomendezz27,"Sahkan UU PERAMPASAN ASET UNTUK KORUPTOR DAN PENJARA SEUMUR HIDUP, KARENA KORUPTOR ADALAH PENGHIANAT BANGSA YG SESUNGGUHNYA, PALING BERBAHAYA DAN NYATA BAGI NEGARA",1,2025-09-02T06:51:36Z
@ahmadcahyono3618,"Penjahat dan koruptor di larang dpt amnesti, DPR tidak boleh dapat pensiunan, krn  cuma mengabdi 5 tahun",0,2025-09-02T06:46:08Z
@yudhaindra5453,"Tong kosong nyaring bunyinya.
Slank ✌",0,2025-09-02T06:42:06Z
@achmadabimanyu,"Lembut banget tuntutannya utk Kepolisian. Nggak bener ini, ada intervensi oknum polisi sepertinya.",1,2025-09-02T06:13:21Z
